,clips,insertions,gaps,ncf
20990,,0.0,0.00234192037470726,0.00234192037470726
20991,,0.0,0.002347417840375587,0.0
20992,,0.00477326968973747,0.002380952380952381,0.0
20993,,0.0,0.04914004914004914,0.002457002457002457
20994,,0.0,0.005141388174807198,0.0
20995,,0.0,0.010256410256410256,0.0
20996,,0.0,0.027247956403269755,0.0
20997,,0.0,0.026595744680851064,0.0
20998,,0.0,0.015463917525773196,0.0
20999,,0.0,0.007792207792207792,0.0
21000,,0.0,0.005221932114882507,0.0
21001,,0.0,0.008064516129032258,0.0
21002,,0.0,0.005405405405405406,0.0
21003,,0.0,0.02056555269922879,0.0
21004,,0.0,0.0025906735751295338,0.0
21005,,0.0,0.0,0.0
21006,,0.0,0.005012531328320802,0.0
21007,,0.0,0.022900763358778626,0.002544529262086514
21008,,0.0,0.010638297872340425,0.0
21009,,0.0,0.007978723404255319,0.0
21010,,0.0,0.008130081300813009,0.0
21011,,0.0,0.005449591280653951,0.0
21012,,0.0,0.01358695652173913,0.0
21013,,0.0,0.017241379310344827,0.0
21014,,0.0,0.04559270516717325,0.0060790273556231
21015,,0.0,0.0034602076124567475,0.0
21016,,0.007874015748031496,0.02681992337164751,0.0
21017,,0.00425531914893617,0.016736401673640166,0.0
21018,,0.0,0.034482758620689655,0.034482758620689655
21019,,0.0,0.009302325581395349,0.0
21020,,0.010256410256410256,0.00510204081632653,0.00510204081632653
21021,,0.0,0.04602510460251046,0.008368200836820083
21022,,0.011152416356877323,0.011029411764705883,0.003676470588235294
21023,,0.0,0.043859649122807015,0.0
21024,,0.003067484662576687,0.0,0.003067484662576687
21025,,0.0,0.007352941176470588,0.003676470588235294
21026,,0.010638297872340425,0.0,0.0
21027,,0.0,0.008426966292134831,0.0
21028,,0.0,0.007537688442211055,0.002512562814070352
21029,,0.0,0.006864988558352402,0.0
21030,,0.0,0.0022371364653243847,0.0
21031,,0.0,0.0,0.0
21032,,0.0,0.0,0.0
21033,,0.0,0.0,0.0
21034,,0.002364066193853428,0.0,0.0
21035,,0.0,0.004761904761904762,0.0
21036,,0.002421307506053269,0.0,0.0
21037,,0.0,0.0,0.0
21038,,0.002347417840375587,0.0,0.0
21039,,0.0,0.0,0.002325581395348837
21040,,0.0,0.0045871559633027525,0.0
21041,,0.0,0.0,0.0
21042,,0.0,0.0022935779816513763,0.0022935779816513763
21043,,0.0,0.002304147465437788,0.004608294930875576
21044,,0.002352941176470588,0.0,0.0
21045,,0.0,0.009280742459396751,0.0
21046,,0.0,0.009259259259259259,0.0
21047,,0.0,0.009280742459396751,0.0
21048,,0.0,0.0023094688221709007,0.0
21049,,0.0,0.004576659038901602,0.0
21050,,0.0,0.0,0.0
21051,,0.0,0.0,0.0
21052,,0.0,0.0,0.0
21053,,0.0022026431718061676,0.0,0.0
21054,,0.0,0.002197802197802198,0.0
21055,,0.0,0.0,0.002188183807439825
21056,,0.0,0.0,0.004434589800443459
21057,,0.0,0.0022371364653243847,0.0
21058,,0.0045662100456621,0.006802721088435374,0.0
21059,,0.0,0.022935779816513763,0.0
21060,,0.0024154589371980675,0.009569377990430622,0.0
21061,,0.0,0.0023923444976076554,0.0
21062,,0.0,0.007425742574257425,0.0
21063,,0.0,0.00963855421686747,0.0
21064,,0.0,0.009592326139088728,0.0
21065,,0.0,0.0,0.0
21066,,0.0,0.002398081534772182,0.002398081534772182
21067,,0.0,0.0024096385542168677,0.0
21068,,0.0,0.009456264775413711,0.0
21069,,0.0,0.0,0.0
21070,,0.0,0.0,0.0
21071,,0.0,0.0,0.0
21072,,0.0024154589371980675,0.0,0.0
21073,,0.012077294685990338,0.007194244604316547,0.0
21074,,0.0,0.025056947608200455,0.0
21075,,0.0,0.004524886877828055,0.0
21076,,0.0,0.0022522522522522522,0.0
21077,,0.0,0.0,0.0
21078,,0.0,0.0,0.0
21079,,0.006696428571428571,0.0,0.0
21080,,0.0,0.008928571428571428,0.0
21081,,0.0,0.004651162790697674,0.0
21082,,0.0,0.002331002331002331,0.0
21083,,0.0,0.002304147465437788,0.0
21084,,0.0,0.0022727272727272726,0.0022727272727272726
21085,,0.0,0.002232142857142857,0.002232142857142857
21086,,0.0,0.013605442176870748,0.0
21087,,0.0,0.006944444444444444,0.0
21088,,0.0,0.002364066193853428,0.0
21089,,0.0,0.013856812933025405,0.0
21090,,0.0,0.0,0.002320185614849188
21091,,0.002369668246445498,0.002364066193853428,0.0
21092,,0.0,0.03125,0.0
21093,,0.0,0.007537688442211055,0.0
21094,,0.007575757575757576,0.0025188916876574307,0.0
21095,,0.0,0.01282051282051282,0.0
21096,,0.0,0.002380952380952381,0.0
21097,,0.0,0.006607929515418502,0.0
21098,,0.0,0.0021645021645021645,0.0
21099,,0.0,0.0021691973969631237,0.0
21100,,0.002183406113537118,0.002178649237472767,0.0
21101,,0.0,0.0022271714922048997,0.0
21102,,0.0022471910112359553,0.0044742729306487695,0.0
21103,,0.0022935779816513763,0.002288329519450801,0.0
21104,,0.0,0.009029345372460496,0.0
21105,,0.0,0.0,0.0
21106,,0.0,0.0,0.0
21107,,0.0,0.0022935779816513763,0.0
21108,,0.0,0.006741573033707865,0.0
21109,,0.0,0.006864988558352402,0.0
21110,,0.0,0.0045871559633027525,0.0
21111,,0.0,0.0,0.0
21112,,0.0,0.0069605568445475635,0.0
21113,,0.0,0.009280742459396751,0.002320185614849188
21114,,0.0,0.01152073732718894,0.002304147465437788
21115,,0.0,0.00234192037470726,0.0
21116,,0.0,0.0,0.0
21117,,0.0,0.004524886877828055,0.0
21118,,0.002277904328018223,0.0045351473922902496,0.0
21119,,0.0,0.0,0.0
21120,,0.0,0.0,0.0
21121,,0.0,0.0,0.0
21122,,0.0,0.0,0.0
21123,,0.0,0.0,0.0
21124,,0.0,0.0,0.0
21125,,0.0,0.0,0.0
21126,,0.0,0.006521739130434782,0.0
21127,,0.0,0.0043859649122807015,0.0
21128,,0.002232142857142857,0.0066518847006651885,0.0
21129,,0.0,0.006696428571428571,0.0
21130,,0.0,0.0045045045045045045,0.0
21131,,0.0,0.006802721088435374,0.0
21132,,0.0,0.006787330316742082,0.0
21133,,0.0,0.004464285714285714,0.0
21134,,0.0,0.004484304932735426,0.0
21135,,0.0,0.006711409395973154,0.0022371364653243847
21136,,0.004514672686230248,0.008948545861297539,0.0022371364653243847
21137,,0.0023094688221709007,0.022573363431151242,0.0
21138,,0.0,0.011848341232227487,0.0
21139,,0.0,0.002386634844868735,0.0
21140,,0.0,0.002320185614849188,0.0
21141,,0.0,0.006864988558352402,0.0
21142,,0.0,0.009345794392523364,0.0
21143,,0.0,0.004796163069544364,0.0
21144,,0.0,0.026570048309178744,0.0
21145,,0.0025,0.007444168734491315,0.0
21146,,0.0,0.0024937655860349127,0.0
21147,,0.0,0.012165450121654502,0.0
21148,,0.0,0.007159904534606206,0.0
21149,,0.0,0.0024330900243309003,0.0
21150,,0.0,0.002421307506053269,0.0
21151,,0.0,0.0,0.0
21152,,0.0,0.0,0.0
21153,,0.0,0.004672897196261682,0.0
21154,,0.0,0.0,0.0
21155,,0.0,0.002336448598130841,0.0
21156,,0.0,0.002336448598130841,0.002336448598130841
21157,,0.0,0.00234192037470726,0.0
21158,,0.0,0.0,0.0
21159,,0.0,0.0,0.0
21160,,0.0,0.0,0.019230769230769232
21161,,0.0,0.0,0.0
21162,,0.0,0.0,0.0
21163,,0.0,0.0027247956403269754,0.0
21164,,0.0,0.0,0.0
21165,,0.0,0.008064516129032258,0.005376344086021506
21166,,0.0028653295128939827,0.002857142857142857,0.0
21167,,0.0,0.002898550724637681,0.0
21168,,0.0,0.01818181818181818,0.0
21169,,0.0,0.0,0.0
21170,,0.0,0.007194244604316547,0.0
21171,,0.0038461538461538464,0.015151515151515152,0.0
21172,,0.0,0.018633540372670808,
21173,,0.0,0.006578947368421052,0.0
21174,,0.0,0.013071895424836602,0.0
21175,,0.006944444444444444,0.02702702702702703,0.08783783783783784
21176,,0.0053475935828877,0.015789473684210527,0.0
21177,,0.0,0.007936507936507936,0.015873015873015872
21178,,0.0,0.06796116504854369,0.003236245954692557
21179,,0.0,0.024475524475524476,0.0034965034965034965
21180,,0.0,0.04262295081967213,0.0
21181,,0.0,0.009615384615384616,0.003205128205128205
21182,,0.006430868167202572,0.028125,0.003125
21183,,0.0,0.009584664536741214,0.0
21184,,0.0,0.0,0.0
21185,,0.0,0.0,0.0
21186,,0.0,0.016233766233766232,0.0
21187,,0.0,0.01092896174863388,0.0
21188,,0.0,0.0024630541871921183,0.0
21189,,0.0,0.0,0.0
21190,,0.0024691358024691358,0.0024630541871921183,0.0
21191,,0.0,0.0,0.0
21192,,0.0,0.00980392156862745,0.0
21193,,0.0,0.014778325123152709,0.0
21194,,0.0,0.0,0.0
21195,,0.0,0.0,0.0
21196,,0.0,0.012048192771084338,0.0
21197,,0.0,0.002403846153846154,0.0
21198,,0.0,0.002352941176470588,0.0
21199,,0.0022988505747126436,0.004576659038901602,0.0
21200,,0.0,0.00684931506849315,0.0
21201,,0.002304147465437788,0.006864988558352402,0.0
21202,,0.0,0.002336448598130841,0.002336448598130841
21203,,0.0,0.00936768149882904,0.0
21204,,0.0,0.011764705882352941,0.0
21205,,0.0,0.004761904761904762,0.0
21206,,0.002398081534772182,0.007142857142857143,0.0
21207,,0.0,0.0397196261682243,0.0
21208,,0.0,0.0171990171990172,0.0
21209,,0.0,0.012224938875305624,0.0024449877750611247
21210,,0.0,0.007263922518159807,0.002421307506053269
21211,,0.0,0.009779951100244499,0.0
21212,,0.0,0.002325581395348837,0.0
21213,,0.0,0.004629629629629629,0.0
21214,,0.004618937644341801,0.0,0.0023094688221709007
21215,,0.0,0.006818181818181818,0.0
21216,,0.0,0.0023094688221709007,0.0
21217,,0.0,0.0,0.0
21218,,0.0,0.007317073170731708,0.004878048780487805
21219,,0.0,0.002398081534772182,0.0
21220,,0.0,0.002380952380952381,0.0
21221,,0.0,0.0,0.0
21222,,0.0,0.002352941176470588,0.0
21223,,0.0,0.0091324200913242,0.0
21224,,0.0023148148148148147,0.0,0.0
21225,,0.0,0.0,0.0
21226,,0.0,0.009174311926605505,0.0
21227,,0.0,0.011990407673860911,0.0
21228,,0.0,0.011990407673860911,0.0
21229,,0.0024509803921568627,0.0072992700729927005,0.0
21230,,0.004975124378109453,0.009852216748768473,0.0
21231,,0.0,0.03286384976525822,0.0
21232,,0.0,0.004662004662004662,0.0
21233,,0.0,0.0,0.0
21234,,0.0,0.0,0.0
21235,,0.0,0.0,0.0
21236,,0.0,0.0,0.0024330900243309003
21237,,0.0,0.0,0.005063291139240506
21238,,0.0,0.0,0.0
21239,,0.0,0.002457002457002457,0.0
21240,,0.0,0.014527845036319613,0.004842615012106538
21241,,0.0,0.0072992700729927005,0.0
21242,,0.0,0.007371007371007371,0.0
21243,,0.0024875621890547263,0.0024813895781637717,0.0024813895781637717
21244,,0.0026109660574412533,0.03768844221105527,0.0
21245,,0.005479452054794521,0.013513513513513514,0.0
21246,,0.0,0.016901408450704224,0.0
21247,,0.0031446540880503146,0.03048780487804878,0.0
21248,,0.0,0.05136986301369863,0.003424657534246575
21249,,0.010638297872340425,0.027586206896551724,0.0
21250,,0.0,0.025889967637540454,0.0
21251,,0.0,0.012578616352201259,0.0
21252,,0.005747126436781609,0.014164305949008499,0.0
21253,,0.0,0.01507537688442211,0.0
21254,,0.0,0.012468827930174564,0.0
21255,,0.0,0.007653061224489796,0.002551020408163265
21256,,0.0049382716049382715,0.004914004914004914,0.0
21257,,0.0,0.0,0.0
21258,,0.0,0.0024271844660194173,0.0
21259,,0.0,0.0048543689320388345,0.0
21260,,0.0,0.007159904534606206,0.0
21261,,0.0,0.006993006993006993,0.0
21262,,0.0,0.002304147465437788,0.0
21263,,0.0,0.006880733944954129,0.0
21264,,0.0,0.002347417840375587,0.0
21265,,0.0,0.0,0.0
21266,,0.0,0.0024390243902439024,0.0
21267,,0.002551020408163265,0.0,0.0
21268,,0.0,0.002506265664160401,0.0
21269,,0.0024813895781637717,0.0049382716049382715,0.0
21270,,0.0,0.004975124378109453,0.0
21271,,0.0,0.009876543209876543,0.0
21272,,0.0,0.0,0.0
21273,,0.0,0.0024390243902439024,0.0
21274,,0.0,0.009828009828009828,0.0
21275,,0.0,0.014742014742014743,0.0
21276,,0.0,0.0,0.0
21277,,0.0,0.014018691588785047,0.0
21278,,0.0,0.0,0.0
21279,,0.0,0.002386634844868735,0.0
21280,,0.002364066193853428,0.0023584905660377358,0.0
21281,,0.0,0.002347417840375587,0.0
21282,,0.0,0.009280742459396751,0.0
21283,,0.0,0.009302325581395349,0.0
21284,,0.0,0.002336448598130841,0.0
21285,,0.002380952380952381,0.0,0.0
21286,,0.0,0.03225806451612903,0.0
21287,,0.0,0.03278688524590164,0.0
21288,,0.0,0.031026252983293555,0.0
21289,,0.0,0.0024691358024691358,0.0
21290,,0.0,0.0025,0.0
21291,,0.0,0.007481296758104738,0.0
21292,,0.0024691358024691358,0.004914004914004914,0.0
21293,,0.0024813895781637717,0.012254901960784314,0.0024509803921568627
21294,,0.0,0.007407407407407408,0.0
21295,,0.06474820143884892,0.007142857142857143,0.0
21296,,0.002688172043010753,0.02617801047120419,0.005235602094240838
21297,,0.0,0.002824858757062147,0.0
21298,,0.0028328611898017,0.002824858757062147,0.0
21299,,0.0,0.0027100271002710027,0.0
21300,,0.0,0.002531645569620253,0.0
21301,,0.0,0.010638297872340425,0.0026595744680851063
21302,,0.010443864229765013,0.005194805194805195,0.0
21303,,0.0,0.023076923076923078,0.0
21304,,0.0,0.005208333333333333,0.0
21305,,0.0025575447570332483,0.005089058524173028,0.0
21306,,0.0,0.012594458438287154,0.0
21307,,0.0,0.004842615012106538,0.0
21308,,0.0,0.0,0.0
21309,,0.004694835680751174,0.0,0.0
21310,,0.0,0.0069767441860465115,0.0
21311,,0.0,0.0,0.0
21312,,0.0,0.0,0.0
21313,,0.0,0.0,0.0
21314,,0.002551020408163265,0.002544529262086514,0.010178117048346057
21315,,0.0,0.005208333333333333,0.0
21316,,0.0,0.005449591280653951,0.0
21317,,0.002898550724637681,0.06504065040650407,0.0
21318,,0.0,0.019553072625698324,0.0
21319,,0.0,0.005479452054794521,0.0
21320,,0.0,0.005434782608695652,0.0
21321,,0.0,0.01278772378516624,0.0
21322,,0.0,0.002403846153846154,0.0
21323,,0.0,0.0,0.0
21324,,0.011876484560570071,0.0,0.0023752969121140144
21325,,0.0,0.02570093457943925,0.0
21326,,0.0,0.0024271844660194173,0.0
21327,,0.0,0.002564102564102564,0.0
21328,,0.0,0.0024813895781637717,0.0
21329,,0.0,0.007334963325183374,0.0
21330,,0.0,0.02403846153846154,0.0
21331,,0.0,0.0024154589371980675,0.0
21332,,0.0,0.0024154589371980675,0.007246376811594203
21333,,0.0,0.002386634844868735,0.0
21334,,0.0025,0.004975124378109453,0.0
21335,,0.0,0.007407407407407408,0.0
21336,,0.0,0.005115089514066497,0.0
21337,,0.0025974025974025974,0.00516795865633075,0.0
21338,,0.0,0.010723860589812333,0.0
21339,,0.002631578947368421,0.005235602094240838,0.0
21340,,0.002688172043010753,0.0053475935828877,0.0
21341,,0.0,0.0,0.0
21342,,0.0,0.004866180048661801,0.0
21343,,0.0,0.0,0.0
21344,,0.0,0.0,0.0
21345,,0.0,0.002551020408163265,0.0
21346,,0.0,0.002544529262086514,0.0
21347,,0.002840909090909091,0.0,0.0
21348,,0.0,0.002840909090909091,0.0
21349,,0.0,0.0,0.0
21350,,0.0,0.00819672131147541,0.0
21351,,0.0,0.002638522427440633,0.0
21352,,0.0,0.002325581395348837,0.0
21353,,0.0,0.0,0.002352941176470588
21354,,0.0,0.0,0.0
21355,,0.0,0.0,0.0
21356,,0.0,0.0,0.0
21357,,0.0,0.002403846153846154,0.0
21358,,0.0,0.004750593824228029,0.0
21359,,0.0,0.0,0.0
21360,,0.0,0.0,0.002331002331002331
21361,,0.0,0.002325581395348837,0.0
21362,,0.0,0.0,0.0
21363,,0.0,0.0,0.0
21364,,0.0,0.0,0.0
21365,,0.0,0.0,0.0
21366,,0.0,0.002331002331002331,0.0
21367,,0.0,0.004640371229698376,0.0
21368,,0.0,0.004672897196261682,0.0
21369,,0.0,0.004672897196261682,0.0
21370,,0.00234192037470726,0.0069767441860465115,0.0
21371,,0.0024390243902439024,0.030732860520094562,0.0
21372,,0.0,0.0213903743315508,0.00267379679144385
21373,,0.0028169014084507044,0.013888888888888888,0.0
21374,,0.003968253968253968,0.08029197080291971,0.0
21375,,0.0,0.15467625899280577,0.0
21376,,0.0,0.095,0.0
21377,,0.0,0.08522727272727272,0.0
21378,,0.006172839506172839,0.0847457627118644,0.0
21379,,0.0,0.2096069868995633,0.0
21380,,0.0,0.11904761904761904,0.0
21381,,0.013071895424836602,,0.008733624454148471
21382,,0.0,0.05128205128205128,0.0
21383,,,0.016129032258064516,
21384,,0.0,0.047619047619047616,0.0
21385,,,,
21386,,,0.03636363636363636,
21387,,0.0,0.030303030303030304,0.0
21388,,0.0,0.011695906432748537,0.0
21389,,0.0,0.06077348066298342,0.0
21390,,0.0,0.035897435897435895,0.005128205128205128
21391,,0.0,0.004524886877828055,0.0
21392,,0.00816326530612245,0.008097165991902834,0.0
21393,,0.0,0.011538461538461539,0.0
21394,,0.0,0.01048951048951049,0.0
21395,,0.0,0.06521739130434782,0.0
21396,,0.0,0.012048192771084338,0.0
21397,,0.0,0.02452316076294278,0.0
21398,,0.0,0.00821917808219178,0.0
21399,,0.0,0.008174386920980926,0.0
21400,,0.0,0.007751937984496124,0.0
21401,,0.0,0.020253164556962026,0.0
21402,,0.0,0.015957446808510637,0.0
21403,,0.005934718100890208,0.02881844380403458,0.002881844380403458
21404,,0.0,0.08882521489971347,0.0028653295128939827
21405,,0.006230529595015576,0.009259259259259259,0.0
21406,,0.0,0.023809523809523808,0.003401360544217687
21407,,0.0,0.07456140350877193,0.0043859649122807015
21408,,0.004347826086956522,0.03361344537815126,0.004201680672268907
21409,,0.0,0.045307443365695796,0.0
21410,,0.0,0.013157894736842105,0.0
21411,,0.003205128205128205,0.018867924528301886,0.006289308176100629
21412,,0.0,0.010958904109589041,0.0
21413,,0.0,0.016129032258064516,0.0
21414,,0.0,0.0026041666666666665,0.0026041666666666665
21415,,0.0,0.05370843989769821,0.0025575447570332483
21416,,0.0,0.010498687664041995,0.0
21417,,0.0,0.007853403141361256,0.0
21418,,0.0,0.015584415584415584,0.0
21419,,0.0,0.024128686327077747,0.0
21420,,0.0024875621890547263,0.009852216748768473,0.0024630541871921183
21421,,0.0,0.00975609756097561,0.0
21422,,0.0,0.004901960784313725,0.0
21423,,0.0,0.00477326968973747,0.0
21424,,0.0,0.012048192771084338,0.0
21425,,0.0,0.009925558312655087,0.0
21426,,0.0,0.024509803921568627,0.0
21427,,0.0,0.022332506203473945,0.0
21428,,0.0,0.005154639175257732,0.0
21429,,0.0,0.015384615384615385,0.0
21430,,0.0,0.012987012987012988,0.0
21431,,0.0,0.015584415584415584,0.0
21432,,0.0,0.015345268542199489,0.0
21433,,0.0,0.014778325123152709,0.0
21434,,0.0,0.004975124378109453,0.0
21435,,0.0,0.0025,0.0
21436,,0.0,0.0026595744680851063,0.0
21437,,0.0,0.005390835579514825,0.0
21438,,0.0,0.010752688172043012,0.0
21439,,0.0,0.0213903743315508,0.0
21440,,0.0,0.023952095808383235,0.008982035928143712
21441,,0.0,0.00546448087431694,0.0
21442,,0.0,0.0027100271002710027,0.0
21443,,0.0,0.002702702702702703,0.0
21444,,0.0027247956403269754,0.013440860215053764,0.0
21445,,0.0,0.015345268542199489,0.0
21446,,0.002976190476190476,0.017543859649122806,0.0
21447,,0.0,0.015105740181268883,0.0
21448,,0.0,0.034482758620689655,0.0
21449,,0.0,0.024464831804281346,0.0
21450,,0.0,0.04504504504504504,0.003003003003003003
21451,,0.0,0.013888888888888888,0.0
21452,,0.0,0.005194805194805195,0.0
21453,,0.0,0.0025380710659898475,0.0
21454,,0.0,0.007407407407407408,0.0049382716049382715
21455,,0.0,0.002331002331002331,0.0
21456,,0.0,0.004694835680751174,0.0
21457,,0.0,0.007228915662650603,0.0
21458,,0.0,0.002457002457002457,0.0
21459,,0.0,0.0025188916876574307,0.0025188916876574307
21460,,0.0,0.005,0.0
21461,,0.0,0.005,0.0025
21462,,0.002506265664160401,0.0025,0.0025
21463,,0.0,0.00966183574879227,0.0
21464,,0.0,0.004819277108433735,0.0
21465,,0.0,0.004807692307692308,0.0
21466,,0.0,0.00477326968973747,0.0
21467,,0.0,0.002380952380952381,0.0
21468,,0.0,0.004784688995215311,0.0
21469,,0.0,0.004807692307692308,0.0
21470,,0.0,0.004914004914004914,0.0
21471,,0.0,0.004962779156327543,0.0
21472,,0.0,0.007177033492822967,0.0
21473,,0.0,0.004705882352941176,0.0
21474,,0.0,0.004739336492890996,0.0
21475,,0.0,0.009523809523809525,0.0
21476,,0.0,0.0049504950495049506,0.0
21477,,0.0,0.019559902200488997,0.0
21478,,0.0,0.03007518796992481,0.0
21479,,0.0,0.015503875968992248,0.0
21480,,0.0,0.018276762402088774,0.0
21481,,0.0,0.00975609756097561,0.0
21482,,0.0,0.007317073170731708,0.0
21483,,0.0,0.004842615012106538,0.0
21484,,0.0,0.002364066193853428,0.0
21485,,0.0,0.0022624434389140274,0.0
21486,,0.00683371298405467,0.0022727272727272726,0.0
21487,,0.0,0.004640371229698376,0.002320185614849188
21488,,0.0,0.002304147465437788,0.002304147465437788
21489,,0.03529411764705882,0.007009345794392523,0.004672897196261682
21490,,0.0,0.04513064133016627,0.0
21491,,0.0,0.004914004914004914,0.0
21492,,0.0,0.00510204081632653,0.0
21493,,0.002531645569620253,0.0025252525252525255,0.0
21494,,0.0025188916876574307,0.005012531328320802,0.0
21495,,0.0,0.013227513227513227,0.0
21496,,0.0,0.018134715025906734,0.0025906735751295338
21497,,0.0,0.012468827930174564,0.0
21498,,0.0,0.002506265664160401,0.002506265664160401
21499,,0.0,0.011933174224343675,0.0
21500,,0.0,0.011933174224343675,0.0
21501,,0.0,0.002398081534772182,0.0
21502,,0.0,0.002403846153846154,0.0
21503,,0.0,0.007246376811594203,0.0
21504,,0.0,0.0023752969121140144,0.0
21505,,0.0,0.004694835680751174,0.0
21506,,0.0,0.002331002331002331,0.0
21507,,0.0,0.0023148148148148147,0.0
21508,,0.0,0.002336448598130841,0.002336448598130841
21509,,0.0,0.002336448598130841,0.009345794392523364
21510,,0.0,0.002347417840375587,0.0
21511,,0.0,0.002369668246445498,0.0
21512,,0.002403846153846154,0.009523809523809525,0.004761904761904762
21513,,0.0,0.004830917874396135,0.0024154589371980675
21514,,0.0,0.009852216748768473,0.0
21515,,0.0,0.005037783375314861,0.0
21516,,0.0,0.002564102564102564,0.0
21517,,0.0025,0.007444168734491315,0.0
21518,,0.0,0.009852216748768473,0.0
21519,,0.0,0.007317073170731708,0.0
21520,,0.0,0.01182033096926714,0.0
21521,,0.0,0.00468384074941452,0.0
21522,,0.0,0.002320185614849188,0.0
21523,,0.002369668246445498,0.002364066193853428,0.002364066193853428
21524,,0.0,0.01160092807424594,0.0
21525,,0.0,0.00234192037470726,0.0
21526,,0.0,0.0,0.0
21527,,0.0,0.0,0.0
21528,,0.0,0.004807692307692308,0.0
21529,,0.0,0.0,0.0
21530,,0.0024271844660194173,0.0,0.0
21531,,0.0,0.004866180048661801,0.0
21532,,0.0,0.0,0.0
21533,,0.0,0.0,0.0
21534,,0.0,0.0022935779816513763,0.0
21535,,0.0,0.03669724770642202,0.0
